ds,yhat,yhat_lower,yhat_upper
2014-04-16,80.63156618397883,4.052500990838656,168.11757889061414
2014-04-17,69.20809813610899,-5.584646900490348,154.30934263747463
2014-04-18,85.09996079132978,-1.6733878765307058,166.27753542929398
2014-04-19,140.48353693097317,59.90075148637235,226.53736868646683
2014-04-20,98.71235649222665,15.113348307391394,177.097062556171
2014-04-21,73.73748946571098,-13.680755480498085,157.81895395458034
2014-04-22,74.05881884514525,-3.2778275329625526,150.34697459509485
2014-04-23,100.50795179984652,16.110227130971147,184.264307508356
2014-04-24,86.79215820256408,-0.3316793293422036,176.14780311487058
2014-04-25,99.94119211632743,17.77222746449637,188.7176722098964
2014-04-26,152.1877155949948,70.30360504413862,233.09001433915492
2014-04-27,106.95067534564963,21.804489090989694,193.49437336372316
2014-04-28,78.25433044185525,-10.114793363306688,160.105122213918
2014-04-29,74.67798404642949,-9.676825465796382,150.68909361051348
2014-04-30,97.13720957560508,13.97335346652846,178.12160821632258
2014-05-01,79.42599609489258,-5.618079510780169,158.13509610075855
2014-05-02,88.66170684705376,6.5104083197340845,171.08618972600362
2014-05-03,137.16361040210808,55.78722725106649,221.65108563832575
2014-05-04,88.43437607951428,9.021000661320922,168.65809801876233
2014-05-05,56.57727300195553,-24.579064259364234,139.88361047408264
2014-05-06,50.244166073447715,-32.63748599714835,132.19985498537963
2014-05-07,70.41513842755349,-10.79446769191377,150.40771916455492
2014-05-08,50.939198448148574,-40.19094764482574,134.91811042836767
2014-05-09,58.97800307102185,-29.839790797300545,137.01452233981115
2014-05-10,106.88337985065567,30.09108110479528,193.02323438274283
2014-05-11,58.1780654918711,-26.98104394423773,138.02290420456248
2014-05-12,26.972417619666828,-58.925317689976765,110.70094620708736
2014-05-13,21.91220509512459,-59.100499534971306,102.30643904766404
2014-05-14,43.95831167925345,-44.83367462445377,125.16244654505438
2014-05-15,26.927813147388896,-57.20459659675206,106.43941319342102
2014-05-16,37.93834715866347,-42.8219980174963,118.86357644279218
2014-05-17,89.28655020006629,6.313566100188923,174.56502043615532
2014-05-18,44.42995710774666,-43.609379230674456,122.9117262619159
2014-05-19,17.40509522489809,-66.71414622285832,100.81197314474936
2014-05-20,16.776848120490484,-64.01262342739837,102.37447648169582
2014-05-21,43.41988880356363,-42.512176206331176,123.2992377133882
2014-05-22,31.06160396555719,-54.71720323102271,119.59411875181776
2014-05-23,46.728387154778574,-32.200502319561906,132.67614270121774
2014-05-24,102.62603192074293,23.99053388209062,189.01285800845665
2014-05-25,62.123576258090374,-23.800647017476503,146.27147656525636
2014-05-26,39.17328638113835,-49.93203865890687,118.32179554634224
2014-05-27,42.261811902258245,-40.78755180726587,130.75933170007488
2014-05-28,72.19327167664858,-16.6255342355443,151.80039147278427
2014-05-29,62.63365433517621,-21.996259298866285,146.6108637621481
2014-05-30,80.55837794624911,-3.101420065099112,164.8927788050284
2014-05-31,138.1337112411342,56.16086485619848,218.75219141893066
2014-06-01,98.70138468097953,13.548151677919973,183.29929927408932
2014-06-02,76.19906247296424,-2.036695443657955,154.54328222525342
2014-06-03,79.11169721240653,-5.392192373667367,165.5506061867539
2014-06-04,108.25452283404125,24.954806755954884,186.6163571761854
2014-06-05,97.31707321460706,13.578100113901312,186.2735249360375
2014-06-06,113.31044298770189,29.378158856535773,198.3350479768745
2014-06-07,168.44669996819624,83.36056000088841,248.78433091654367
2014-06-08,126.12342004549348,39.308052985587054,202.3682036517864
2014-06-09,100.34242467752327,17.64018983157733,180.97635803050784
2014-06-10,99.65958606599307,14.695294231778329,184.88187510855136
2014-06-11,124.9661314879161,40.71156575928568,210.78658339084737
2014-06-12,110.03087510518932,26.574009610987826,196.35054323121022
2014-06-13,121.94527506656796,40.042147467029196,204.70374557881217
2014-06-14,173.0020794783108,88.09967829037433,259.69919907194173
2014-06-15,126.67695694991328,42.02434398225137,207.63370365584277
2014-06-16,97.04585488581378,14.420581459551899,184.36624038207535
2014-06-17,92.73318213871713,4.008978340887032,174.27181347586478
2014-06-18,114.69164768244536,30.337466530747882,203.04220895351406
2014-06-19,96.7432177908954,10.041455356782699,176.70882006241723
2014-06-20,106.02311879572322,19.631991254682827,191.77686512703318
2014-06-21,154.85767263327358,73.35127676104827,236.4367156247365
2014-06-22,106.74537832001934,23.403635858736035,189.99068453101597
2014-06-23,75.77399333260351,-11.32169528321437,155.14086747106506
2014-06-24,70.56871543436596,-9.827351674477143,153.90064244237092
2014-06-25,92.07229357520455,1.716561187665341,173.59113774158897
2014-06-26,74.08652046140557,-5.704718904904529,160.1122196380967
2014-06-27,83.71701738834204,-0.40850334983646147,169.1429533014248
2014-06-28,133.25207593410371,54.89362165613665,215.23037112841314
2014-06-29,86.14494148625157,2.9036518932150575,167.3926636694516
2014-06-30,56.4322596213339,-21.75269623559962,138.73735476794062
2014-07-01,52.683748982575835,-28.143147519333656,143.15247604258417
2014-07-02,75.78388942225683,-8.724384632322236,163.17139155684202
2014-07-03,59.47503621500734,-22.447021953107285,138.21043307433334
2014-07-04,70.80382831687393,-11.46692646628146,155.55735215488997
2014-07-05,122.00161291735859,38.438752138647196,199.98381500584046
2014-07-06,76.50795573003681,-7.396783898070939,156.6124495675474
2014-07-07,48.27129233558871,-39.02624672239261,135.4852604263084
2014-07-08,45.81900349447956,-37.012998674732216,133.01967981852158
2014-07-09,70.00041810475548,-6.731952410348332,154.09242029791636
2014-07-10,54.53075618671289,-22.08729195943479,132.19476316132165
2014-07-11,66.4381346237066,-16.33093854532492,155.33829040051603
2014-07-12,117.94434438131447,31.8911632024732,197.06770812583864
2014-07-13,72.44873631323377,-10.51075494896147,158.92873306102007
2014-07-14,43.94789790707382,-46.23512955018437,126.36436247218735
2014-07-15,40.98615615423715,-49.384668321349224,123.22417347833077
2014-07-16,64.43767771935956,-21.160148204259244,149.31172397042292
2014-07-17,48.049570935321555,-28.87977936852446,131.45024613805887
2014-07-18,58.88786271131086,-22.727202314779916,144.59234256680406
2014-07-19,109.21708893196222,24.15375822350369,190.0580195198105
2014-07-20,62.48286939487461,-18.684980379852007,149.11037848259735
2014-07-21,32.73018675693469,-54.50870545497767,119.71639070735367
2014-07-22,28.552443922224832,-54.681363290939046,108.19731995481287
2014-07-23,50.87211138022788,-31.9431044232596,130.48442430063085
2014-07-24,33.48240931993502,-46.99589331084582,115.74389909590433
2014-07-25,43.49193678967515,-44.92468409061898,129.27492331840665
2014-07-26,93.20302346989227,9.492456034240314,181.78837578531557
2014-07-27,46.093208913124116,-40.52790847861428,128.7169790417435
2014-07-28,16.232598415791323,-68.5011303311367,92.60530129745331
2014-07-29,12.232194751342561,-64.52062842038423,98.70469047406652
2014-07-30,35.02403649719865,-52.99851474500082,117.90179826830156
2014-07-31,18.40260092439383,-70.81726997915028,100.58509311074303
2014-08-01,29.469390435810396,-57.03478778517399,114.04491623930453
2014-08-02,80.51147824603574,-1.6904905356212698,168.4708263570143
2014-08-03,34.98341170224987,-47.69578196979615,118.08184321295968
2014-08-04,6.9986189240457435,-75.80479088326446,93.07892038211466
2014-08-05,5.058352370990967,-75.19838497084675,88.24564520700712
2014-08-06,30.05306928258917,-63.25365060647687,112.78576510117
2014-08-07,15.73158429751011,-68.94673591452364,104.45300498508749
2014-08-08,29.14692691950563,-56.492731119414245,111.9582018504479
2014-08-09,82.53623403580963,-5.551631060528668,173.26401764739194
2014-08-10,39.30403772205892,-47.95752010016829,121.08708041721053
2014-08-11,13.441645534075072,-73.05973658942216,103.12818180150633
2014-08-12,13.477654667294757,-74.19990784567621,96.80071985137434
2014-08-13,40.26036861320257,-47.51883253873521,118.36354277322835
2014-08-14,27.50150966533233,-56.020784236794285,107.58251104058313
2014-08-15,42.22308094439575,-46.70241071637251,128.84478327784495
2014-08-16,96.63808944394614,14.981776527717775,180.07087212402092
2014-08-17,54.13446723357547,-30.21019588226847,138.31137006778545
2014-08-18,28.694870518896387,-58.29347749578999,112.80662449142208
2014-08-19,28.84738653682689,-53.09276200614864,115.03714530412516
2014-08-20,55.44791192295649,-29.387840973993868,137.26350914270824
2014-08-21,42.22359746581307,-40.571507446202055,127.95068364746464
2014-08-22,56.219220988087656,-28.56394756038022,140.84459360574056
2014-08-23,109.67721421679545,22.797252635962575,194.8792401792631
2014-08-24,66.02070101485134,-13.71443378846217,145.4014447547608
2014-08-26,38.00341726914837,-47.06690712689517,127.1936508773827
2014-08-27,63.11582998111776,-21.48944847750062,142.63091087549924
2014-08-28,48.383320352450895,-41.57599634096919,130.66017846511818
2014-08-29,60.89693228450269,-18.82933629255135,145.88021820442057
2014-08-30,112.9436123511168,31.201529826729644,198.89128926379564
2014-08-31,67.9879655828814,-17.56988218192328,156.5881200636038
2014-09-01,40.08982062782421,-41.610884709809945,123.22784210484363
2014-09-02,37.85269891493449,-50.29257929744582,125.24338824517721
2014-09-03,62.20401624729196,-21.562464070354892,145.81586458676517
2014-09-04,46.94880614255849,-37.650329834453,132.7951605123038
2014-09-05,59.17722972671308,-22.082357786907224,140.7242719003698
2014-09-06,111.1799654795436,22.360116060133098,195.1272151421665
2014-09-07,66.41757075064689,-20.305078858495772,146.4731316435838
2014-09-08,38.938216271289605,-44.43012627262962,121.78146934657143
2014-09-09,37.326552606275555,-43.46162812853635,125.11406779795314
2014-09-10,62.484525994463596,-16.928704806173887,144.37223195873682
2014-09-11,48.17358427211549,-36.215466119106246,129.56162108045325
2014-09-12,61.46017103265709,-23.50711183405815,143.94926700951672
2014-09-13,114.59525984151063,33.356509797652265,192.9816270560407
2014-09-14,70.99730060362072,-8.345749825223823,156.82084666596987
2014-09-15,44.67128636206537,-40.498438868088634,131.04303299552237
2014-09-16,44.15899182801892,-42.08873765215914,131.96910924728056
2014-09-17,70.32116071843569,-18.50539060891143,158.55777050182354
2014-09-18,56.88104192807139,-24.705772971870086,144.9277378970487
2014-09-19,70.87113289972272,-4.559447817018176,156.93934562554284
2014-09-20,124.51384422744346,41.424949049334046,210.07324211430796
2014-09-21,81.2054229186857,-10.50671021067453,162.97701614696823
2014-09-22,54.935812031343524,-28.93519472735529,136.69360291253352
2014-09-23,54.239472456514676,-26.840406890261406,137.71600266928556
2014-09-24,79.97792417673354,-3.7613634461559293,164.63993020930675
2014-09-25,65.88339369800916,-11.336099348211674,153.88738130829026
2014-09-26,79.00541952717838,-4.2606001996163805,164.42987047839208
2014-09-27,131.59113034505737,41.746275587335056,216.55300023324116
2014-09-28,87.06854105954594,3.0273530439619756,168.3776075531253
2014-09-29,59.46555922793528,-23.871071153961744,140.47587294750272
2014-09-30,57.35974905182751,-31.532739968576337,138.3690811121392
2014-10-01,81.65963784698161,1.910666532297719,165.54772442388725
2014-10-02,66.14698468316263,-16.837755197306972,150.3799695790538
2014-10-03,77.92190063068942,-0.39442796617327197,157.6795505392656
2014-10-04,129.29112105784688,43.03864283505225,210.5015965085919
2014-10-05,83.72109542560068,3.027429298365645,164.9946175586897
2014-10-06,55.284078589576104,-28.543777342005875,139.4772591941098
2014-10-07,52.59686905699828,-36.21699063120738,136.35826780684482
2014-10-08,76.60074613146115,-4.480642773220224,158.34653297104055
2014-10-09,61.10252223993512,-30.753338732591004,138.0945322209124
2014-10-10,73.2186375470624,-9.192845136735427,159.22010125413274
2014-10-11,125.25308561296016,41.090272782814004,213.7086064055281
2014-10-12,80.67858619411561,-6.2499361624883685,163.04275325283746
2014-10-13,53.55376338237381,-35.980981156177165,142.66939413394766
2014-10-14,52.47143490099472,-27.173008792127543,134.13753698666102
2014-10-15,78.33884726307369,-5.0652526981305455,164.019709014526
2014-10-16,64.91931598807717,-17.69890913198784,148.72333181693406
2014-10-17,79.27718828045116,-9.204318833575291,163.44510515207568
2014-10-18,133.6568994548186,53.323390444829,216.30196681657713
2014-10-19,91.4655143191791,8.822327151876568,175.0089591782302
2014-10-20,66.69147998896538,-13.230539898370921,148.59665646724386
2014-10-21,67.85465814025513,-10.261999775078708,157.74410442712482
2014-10-22,95.78842844141673,8.22643443778691,175.16392954304516
2014-10-23,84.18327531849181,2.7438272770305794,167.79144333601363
2014-10-24,100.03372552750525,10.745207933692871,181.25707649184127
2014-10-25,155.5193562906008,73.83381603939061,237.86743975438435
2014-10-26,113.98921341730127,31.62250672138239,202.2244506629883
2014-10-27,89.38231519094586,4.940281493776856,176.75853560321468
2014-10-28,90.17926178000089,4.212614419337558,175.51203677001
2014-10-29,117.18569740040148,36.47255343132578,203.07616908962734
2014-10-30,104.07699781417293,18.147025645162977,184.4383734385831
2014-10-31,117.84601710350154,35.28185307080793,202.62115520721466
2014-11-01,170.68458691763897,86.51319569507534,253.1300704570642
2014-11-02,125.96808880885658,40.97684455417843,211.4253241993516
2014-11-03,97.70296701997333,8.179433366809834,182.23578779201648
2014-11-04,94.39618934009357,9.132862178217202,176.70049934773016
2014-11-05,116.91943100415173,42.89268584846621,205.64185741890287
2014-11-06,99.02534931378685,14.35992352933461,179.80935268708876
2014-11-07,107.79381751963291,24.016873092268696,196.87585517921792
2014-11-08,155.51164126278678,61.47150651592987,238.0062299813549
2014-11-09,105.65511755276728,20.29869922804356,185.4365289398977
2014-11-10,72.30814720339141,-12.228590405083015,153.83380517619298
2014-11-11,64.11096950997332,-18.53806676447895,146.29883479716733
2014-11-12,82.0403282020824,-0.933921424772667,168.9820053454504
2014-11-13,59.950514443655,-23.938157852017724,138.4573273070095
2014-11-14,65.0172036622496,-18.381279845724606,151.88709316080136
2014-11-15,109.61486993058145,24.40547473943134,192.0706288449068
2014-11-16,57.29719453825678,-27.476767520440113,138.01938342140227
2014-11-17,22.21323322782856,-63.15726229069497,107.46632199996341
2014-11-18,13.054459965956568,-69.55770574764708,95.74901517117283
2014-11-19,30.83353967365038,-52.40421102457611,110.14434119844266
2014-11-20,9.42431226345547,-75.00161581255071,87.63416921599391
2014-11-21,16.00493358621825,-62.847000707272635,96.37863991745085
2014-11-22,62.93497732807024,-18.73813990533359,154.3150834820822
2014-11-23,13.735925752359115,-68.06696150747487,90.76094626145749
2014-11-24,-17.492184359668535,-100.755769168554,66.91619237790023
2014-11-25,-22.12285029444385,-106.15794232208242,63.79065236695137
2014-11-26,0.7769089772848972,-80.74632148498151,80.558670809862
2014-11-27,-15.01187740097069,-105.1271967455155,66.23173137058986
2014-11-28,-2.415093627097839,-89.40286888590595,86.33874692566671
2014-11-29,50.813732229029064,-36.07049835237911,133.08886030189052
2014-11-30,8.07630806120455,-78.73218627240989,91.24291835111242
2014-12-01,-16.651219634603486,-102.78954847051487,67.20826422009871
2014-12-02,-14.867688126209089,-99.45035432818104,67.53956116200764
2014-12-03,14.281235869800817,-75.31420001061906,100.9217971124285
2014-12-04,4.411046006569769,-76.33879084270197,87.12162137198253
2014-12-05,22.482341662287297,-65.29219535636906,104.38822890533747
2014-12-06,80.63715973550228,-4.92266908964519,160.25503438237925
2014-12-07,42.18415029400332,-48.45865671585574,124.61314446882852
2014-12-08,21.01982842472046,-67.13207784389115,98.483456768466
2014-12-09,25.580907134863224,-59.57984737345739,117.06487943699115
2014-12-10,56.62844535955454,-27.497203495371924,136.51305778827208
2014-12-11,47.793172482364106,-38.3633228873545,130.28981667377758
2014-12-12,66.02381429414088,-17.708104138436816,156.64842821873927
2014-12-13,123.46910684345607,37.70982543427842,208.30275275139826
2014-12-14,83.46281434760783,0.6584761038186437,162.5054888576494
2014-12-15,59.94441426850442,-28.392412835032886,143.7424055127702
2014-12-16,61.410467485483466,-21.672881359783943,137.34368468931058
2014-12-17,88.6974297832552,3.17591310069781,177.46042666641986
2014-12-18,75.52529674700216,-11.467431844281474,159.98396411582607
2014-12-19,88.94394546607346,5.280709366023908,175.1167168474251
2014-12-20,141.21290482682718,57.21064814696536,225.6037918612033
2014-12-21,95.78392166946384,10.648972056003753,183.98874931264027
2014-12-22,66.71904158485587,-19.397888915530093,153.23648079905584
2014-12-23,62.63928120362351,-31.758047812776574,143.9778648507881
2014-12-24,84.50470899186982,1.2352425758635326,162.65883816673616
2014-12-25,66.15538790766296,-16.109771680077934,145.99364621279207
2014-12-26,74.75510362054146,-6.291876328447955,163.1858255388729
2014-12-27,122.6686680538719,36.95382753750645,207.11478126989374
2014-12-28,73.44221984956421,-9.137124414499652,158.02806520797031
2014-12-29,41.21928999486795,-46.68552783326263,122.1396772269899
2014-12-30,34.6877529649438,-46.47427121725039,116.51321801359082
2014-12-31,54.858516990929544,-26.938982235337736,138.78657198793258
2015-01-01,35.605435715220565,-48.38447698976243,115.35471527359059
2015-01-02,44.133654332902225,-34.22689958237509,129.42375945176218
2015-01-03,92.78084810865636,15.079840550083436,178.04268241110393
2015-01-04,45.07346560834583,-40.21576769739127,137.54220729137808
2015-01-05,15.118051469769924,-71.53912896789242,101.09782745465141
2015-01-06,11.549098488332497,-70.84939648909338,95.35753560966845
2015-01-07,35.308991237844154,-50.54807374305117,118.33335559674033
2015-01-08,20.189493226003997,-62.19048628462363,100.69472844463633
2015-01-09,33.276684795934486,-54.44988519565823,120.76679511547442
2015-01-10,86.83011039382959,5.526054114514304,171.62603053087818
2015-01-11,44.26551187892182,-43.88124493127212,128.86474486696574
2015-01-12,19.573858528589902,-67.19155969545716,103.18190501583653
2015-01-13,21.271725275385542,-61.31770981890181,102.08149245778365
2015-01-14,50.18379438883292,-28.238801729858647,128.00874531874592
2015-01-15,39.98687672800884,-38.78740556590297,124.26741981747509
2015-01-16,57.657305041882054,-29.59202411425539,144.54130231115792
2015-01-17,115.35240554235583,26.764155972367533,198.98639505351906
2015-01-18,76.39537548382863,-10.476382815405422,159.02891486783216
2015-01-19,54.696232957579525,-27.59530262926987,142.83392661490376
2015-01-20,58.703851397476924,-23.49673389264557,150.17044892425642
2015-01-21,89.18982115102109,3.9755471185988327,172.1337277738796
2015-01-22,79.79350820530361,-6.521304694552989,167.3471931159748
2015-01-23,97.47014378782634,12.824100425485122,180.92525480451565
2015-01-24,154.3726398979876,74.05278615681772,232.64978385183431
2015-01-25,113.83645504434236,33.126773836103816,198.90394218780045
2015-01-26,89.80018061337688,1.9256751367716456,173.4891283366441
2015-01-27,90.75687203820665,0.8445639524331796,177.72509104104134
2015-01-28,117.5368858908852,35.0106664911442,197.56083585415786
2015-01-29,103.8516183322562,20.140144227361322,186.3999741689269
2015-01-30,116.74000991041845,33.45575679428926,205.43894321398608
2015-01-31,168.448548198766,85.3766431038505,251.4619477998593
2015-02-01,122.41414344368327,41.757902366922316,212.50723138659848
2015-02-02,92.68254097073806,4.432983458828463,181.77619664789896
2015-02-03,87.85744254993581,0.6859136615473418,168.62037056995524
2015-02-04,108.88104411953715,23.670423132398636,187.99047128977023
2015-02-05,89.57548423175638,4.831882315546028,171.04672737529728
2015-02-06,97.08710551723415,17.30233775164147,179.67255165635848
2015-02-07,143.76430644333652,55.182279451350766,228.3267951526393
2015-02-08,93.1383915676217,8.001061627577553,179.1836220483515
2015-02-09,59.34017454528366,-28.521591621167513,135.77290585216187
2015-02-10,51.04744005970703,-34.12744109349746,136.2614187557807
2015-02-11,69.26410427203317,-17.146940878688266,154.17786328054424
2015-02-12,47.860542607167346,-37.431447261768724,130.79495267625006
2015-02-13,54.01701671646611,-24.727127043857045,145.68475517051328
2015-02-14,100.10099114773594,22.9369541339451,183.25425918212682
2015-02-15,49.64775488868108,-43.96071359666039,134.2214004954812
2015-02-16,16.777102681182036,-72.20771625511726,100.89679895010566
2015-02-17,10.141176690099357,-74.90408601958262,90.77346817885157
2015-02-18,30.704296534640626,-57.09208955405788,116.35174308274712
2015-02-19,12.284229248431217,-71.93920421892595,87.2039764742253
2015-02-20,21.996808530626986,-67.23425359453964,105.20640674933036
2015-02-21,72.13466666978796,-8.100461682151968,153.3993711277187
2015-02-22,26.14946308229606,-65.8326705716656,108.94027305675831
2015-02-23,-1.9296702258187963,-88.86170715096601,79.34574660624014
2015-02-24,-3.5464029186999255,-88.9666323190855,74.08553038461595
2015-02-25,22.164588611966238,-68.0171951396532,109.56055304119309
2015-02-26,8.920896808882055,-70.10153431102898,99.98142162426231
2015-02-27,23.73900809043652,-57.50473429999557,106.38603017912573
2015-02-28,78.8150010763633,-8.87355321018479,157.876016089689
2015-03-01,37.50866327171586,-47.826608220125664,118.06248624249262
2015-03-02,13.763709970103498,-67.61967671560181,98.79692428241422
2015-03-03,16.059148694031443,-68.59163584024026,99.52946627623392
2015-03-04,45.192478583197335,-34.941629349128995,125.7624919370474
2015-03-05,34.8242474746153,-51.391674109725805,115.90894513677208
2015-03-06,51.92567531368728,-29.805432252321825,131.47265534973923
2015-03-07,108.66011874835282,20.661605538522746,192.2878767639842
2015-03-08,68.36769581532194,-19.873632665125214,149.61799467014018
2015-03-09,44.985746961094534,-40.75098393298064,125.20538733744056
2015-03-10,47.00015965076798,-46.282956576602274,135.6788664970524
2015-03-11,75.22831792441858,-5.171534956517263,163.89816609459206
2015-03-12,63.363069744504266,-18.942002831723926,145.55213948260604
2015-03-13,78.41957175959988,-5.102950631876966,158.6103216843641
2015-03-14,132.61573498419224,51.54019204125926,213.5472215465231
2015-03-15,89.35562599558774,6.273770842504963,176.96562651229692
2015-03-16,62.64852561461479,-16.091740253597536,143.054607075721
2015-03-17,61.058701336885406,-23.343113642569477,143.58878904946297
2015-03-18,85.48668663948959,-0.6060730454985835,172.96262809953117
2015-03-19,69.71149388251055,-10.038054969331995,153.0332889098581
2015-03-20,80.83565578828863,-6.8969198904530185,160.38098685273727
2015-03-21,131.16385514194116,41.40230117481726,215.99675818270924
